ID_Asiento,Fecha_Transaccion,ID_Cuenta,Concepto,Debito,Credito
2415,2022-07-18,1005,Compra #322 - Producto #16,9108.95,0.0
2415,2022-07-18,1006,IVA por Compra #322,1735.04,0.0
2415,2022-07-18,2001,Compra #322 - Producto #16,0.0,10843.99
3665,2022-07-18,2001,Pago compra #377,10387.44,0.0
3665,2022-07-18,1002,Pago compra #377,0.0,10387.44
3666,2022-07-19,1002,Cobro venta #609,22110.0,0.0
3666,2022-07-19,1004,Cobro venta #609,0.0,22110.0
3667,2022-07-20,2001,Pago compra #170,3287.28,0.0
3667,2022-07-20,1002,Pago compra #170,0.0,3287.28
1255,2022-07-22,1004,Venta #74 - Cliente #94,966.3,0.0
1255,2022-07-22,4001,Venta #74 - Cliente #94 (incluye IVA),0.0,966.3
1256,2022-07-22,5001,Costo de Venta #74,153.14,0.0
1256,2022-07-22,1005,Costo de Venta #74 - Ajuste de inventario,0.0,153.14
3668,2022-07-22,2001,Pago compra #247,5547.34,0.0
3668,2022-07-22,1002,Pago compra #247,0.0,5547.34
1257,2022-07-24,1004,Venta #410 - Cliente #18,4348.35,0.0
1257,2022-07-24,4001,Venta #410 - Cliente #18 (incluye IVA),0.0,4348.35
1258,2022-07-24,5001,Costo de Venta #410,689.13,0.0
1258,2022-07-24,1005,Costo de Venta #410 - Ajuste de inventario,0.0,689.13
2416,2022-07-24,1005,Compra #12 - Producto #17,14962.78,0.0
2416,2022-07-24,1006,IVA por Compra #12,2850.05,0.0
2416,2022-07-24,2001,Compra #12 - Producto #17,0.0,17812.83
3669,2022-07-24,1002,Cobro venta #611,17455.6,0.0
3669,2022-07-24,1004,Cobro venta #611,0.0,17455.6
3670,2022-07-24,1002,Cobro venta #410,4348.35,0.0
3670,2022-07-24,1004,Cobro venta #410,0.0,4348.35
3671,2022-07-24,1002,Cobro venta #933,7209.09,0.0
3671,2022-07-24,1004,Cobro venta #933,0.0,7209.09
3672,2022-07-25,2001,Pago compra #273,21487.31,0.0
3672,2022-07-25,1002,Pago compra #273,0.0,21487.31
1259,2022-07-26,1004,Venta #789 - Cliente #74,191582.63,0.0
1259,2022-07-26,4001,Venta #789 - Cliente #74 (incluye IVA),0.0,191582.63
1260,2022-07-26,5001,Costo de Venta #789,30741.45,0.0
1260,2022-07-26,1005,Costo de Venta #789 - Ajuste de inventario,0.0,30741.45
2417,2022-07-26,1005,Compra #492 - Producto #13,7240.32,0.0
2417,2022-07-26,1006,IVA por Compra #492,1379.11,0.0
2417,2022-07-26,2001,Compra #492 - Producto #13,0.0,8619.43
3673,2022-07-26,1002,Cobro venta #789,191582.63,0.0
3673,2022-07-26,1004,Cobro venta #789,0.0,191582.63
3674,2022-07-26,5005,Seguros,9392.96,0.0
3674,2022-07-26,1002,Seguros,0.0,9392.96
1261,2022-07-27,1004,Venta #136 - Cliente #70,3600.8,0.0
1261,2022-07-27,4001,Venta #136 - Cliente #70 (incluye IVA),0.0,3600.8
1262,2022-07-27,5001,Costo de Venta #136,628.32,0.0
1262,2022-07-27,1005,Costo de Venta #136 - Ajuste de inventario,0.0,628.32
3675,2022-07-27,2001,Pago compra #492,8619.43,0.0
3675,2022-07-27,1002,Pago compra #492,0.0,8619.43
3676,2022-07-28,2001,Pago compra #322,10843.99,0.0
3676,2022-07-28,1002,Pago compra #322,0.0,10843.99
3677,2022-07-28,1002,Cobro venta #746,1764.26,0.0
3677,2022-07-28,1004,Cobro venta #746,0.0,1764.26
3678,2022-07-28,1002,Devolución impuestos,16324.31,0.0
3678,2022-07-28,2005,Devolución impuestos,0.0,16324.31
1263,2022-07-30,1004,Venta #623 - Cliente #21,2447.0,0.0
1263,2022-07-30,4001,Venta #623 - Cliente #21 (incluye IVA),0.0,2447.0
1264,2022-07-30,5001,Costo de Venta #623,442.25,0.0
1264,2022-07-30,1005,Costo de Venta #623 - Ajuste de inventario,0.0,442.25
1265,2022-07-30,1004,Venta #439 - Cliente #4,4546.16,0.0
1265,2022-07-30,4001,Venta #439 - Cliente #4 (incluye IVA),0.0,4546.16
1266,2022-07-30,5001,Costo de Venta #439,767.07,0.0
1266,2022-07-30,1005,Costo de Venta #439 - Ajuste de inventario,0.0,767.07
1267,2022-07-30,1004,Venta #916 - Cliente #30,253.66,0.0
1267,2022-07-30,4001,Venta #916 - Cliente #30 (incluye IVA),0.0,253.66
1268,2022-07-30,5001,Costo de Venta #916,35.1,0.0
1268,2022-07-30,1005,Costo de Venta #916 - Ajuste de inventario,0.0,35.1
1269,2022-07-30,1004,Venta #284 - Cliente #9,26183.4,0.0
1269,2022-07-30,4001,Venta #284 - Cliente #9 (incluye IVA),0.0,26183.4
1270,2022-07-30,5001,Costo de Venta #284,4004.32,0.0
1270,2022-07-30,1005,Costo de Venta #284 - Ajuste de inventario,0.0,4004.32
2418,2022-07-30,1005,Compra #226 - Producto #38,17580.69,0.0
2418,2022-07-30,1006,IVA por Compra #226,3348.7,0.0
2418,2022-07-30,2001,Compra #226 - Producto #38,0.0,20929.39
3679,2022-07-30,1002,Cobro venta #903,2807.2,0.0
3679,2022-07-30,1004,Cobro venta #903,0.0,2807.2
3680,2022-07-30,2001,Pago compra #226,20929.39,0.0
3680,2022-07-30,1002,Pago compra #226,0.0,20929.39
1271,2022-07-31,1004,Venta #977 - Cliente #81,10461.09,0.0
1271,2022-07-31,4001,Venta #977 - Cliente #81 (incluye IVA),0.0,10461.09
1272,2022-07-31,5001,Costo de Venta #977,1386.9,0.0
1272,2022-07-31,1005,Costo de Venta #977 - Ajuste de inventario,0.0,1386.9
3681,2022-07-31,1002,Cobro venta #74,966.3,0.0
3681,2022-07-31,1004,Cobro venta #74,0.0,966.3
3682,2022-07-31,2001,Pago compra #44,75608.65,0.0
3682,2022-07-31,1002,Pago compra #44,0.0,75608.65
3683,2022-07-31,1002,Cobro venta #515,5746.4,0.0
3683,2022-07-31,1004,Cobro venta #515,0.0,5746.4
3684,2022-07-31,5008,Otros gastos,19197.01,0.0
3684,2022-07-31,1002,Otros gastos,0.0,19197.01
3685,2022-07-31,2001,Pago compra #162,19117.34,0.0
3685,2022-07-31,1002,Pago compra #162,0.0,19117.34
1273,2022-08-01,1004,Venta #988 - Cliente #27,1916.88,0.0
1273,2022-08-01,4001,Venta #988 - Cliente #27 (incluye IVA),0.0,1916.88
1274,2022-08-01,5001,Costo de Venta #988,264.52,0.0
1274,2022-08-01,1005,Costo de Venta #988 - Ajuste de inventario,0.0,264.52
1275,2022-08-01,1004,Venta #68 - Cliente #82,25763.05,0.0
1275,2022-08-01,4001,Venta #68 - Cliente #82 (incluye IVA),0.0,25763.05
1276,2022-08-01,5001,Costo de Venta #68,4117.92,0.0
1276,2022-08-01,1005,Costo de Venta #68 - Ajuste de inventario,0.0,4117.92
2063,2022-08-01,5005,Gastos administrativos del mes,118817.99,0.0
2063,2022-08-01,1002,Pago de gastos administrativos del mes,0.0,118817.99
2064,2022-08-01,5006,Gastos de venta del mes,178226.99,0.0
2064,2022-08-01,1002,Pago de gastos de venta del mes,0.0,178226.99
3686,2022-08-01,1002,Cobro venta #136,3600.8,0.0
3686,2022-08-01,1004,Cobro venta #136,0.0,3600.8
3687,2022-08-02,2001,Pago compra #306,4903.22,0.0
3687,2022-08-02,1002,Pago compra #306,0.0,4903.22
1277,2022-08-03,1004,Venta #902 - Cliente #98,622.68,0.0
1277,2022-08-03,4001,Venta #902 - Cliente #98 (incluye IVA),0.0,622.68
1278,2022-08-03,5001,Costo de Venta #902,107.91,0.0
1278,2022-08-03,1005,Costo de Venta #902 - Ajuste de inventario,0.0,107.91
1279,2022-08-03,1004,Venta #733 - Cliente #38,183.92,0.0
1279,2022-08-03,4001,Venta #733 - Cliente #38 (incluye IVA),0.0,183.92
1280,2022-08-03,5001,Costo de Venta #733,34.04,0.0
1280,2022-08-03,1005,Costo de Venta #733 - Ajuste de inventario,0.0,34.04
1281,2022-08-04,1004,Venta #56 - Cliente #63,22766.1,0.0
1281,2022-08-04,4001,Venta #56 - Cliente #63 (incluye IVA),0.0,22766.1
1282,2022-08-04,5001,Costo de Venta #56,3300.88,0.0
1282,2022-08-04,1005,Costo de Venta #56 - Ajuste de inventario,0.0,3300.88
1283,2022-08-04,1004,Venta #231 - Cliente #96,5102.68,0.0
1283,2022-08-04,4001,Venta #231 - Cliente #96 (incluye IVA),0.0,5102.68
1284,2022-08-04,5001,Costo de Venta #231,868.17,0.0
1284,2022-08-04,1005,Costo de Venta #231 - Ajuste de inventario,0.0,868.17
2419,2022-08-04,1005,Compra #214 - Producto #33,15785.26,0.0
2419,2022-08-04,1006,IVA por Compra #214,3006.72,0.0
2419,2022-08-04,2001,Compra #214 - Producto #33,0.0,18791.98
1285,2022-08-05,1004,Venta #352 - Cliente #14,2415.75,0.0
1285,2022-08-05,4001,Venta #352 - Cliente #14 (incluye IVA),0.0,2415.75
1286,2022-08-05,5001,Costo de Venta #352,382.85,0.0
1286,2022-08-05,1005,Costo de Venta #352 - Ajuste de inventario,0.0,382.85
3688,2022-08-05,1002,Cobro venta #902,622.68,0.0
3688,2022-08-05,1004,Cobro venta #902,0.0,622.68
3689,2022-08-06,1002,Cobro venta #916,253.66,0.0
3689,2022-08-06,1004,Cobro venta #916,0.0,253.66
3690,2022-08-06,1002,Cobro venta #623,2447.0,0.0
3690,2022-08-06,1004,Cobro venta #623,0.0,2447.0
3691,2022-08-06,1002,Cobro venta #977,10461.09,0.0
3691,2022-08-06,1004,Cobro venta #977,0.0,10461.09
3692,2022-08-07,2001,Pago compra #214,18791.98,0.0
3692,2022-08-07,1002,Pago compra #214,0.0,18791.98
3693,2022-08-07,1002,Cobro venta #68,25763.05,0.0
3693,2022-08-07,1004,Cobro venta #68,0.0,25763.05
1287,2022-08-08,1004,Venta #566 - Cliente #1,456.82,0.0
1287,2022-08-08,4001,Venta #566 - Cliente #1 (incluye IVA),0.0,456.82
1288,2022-08-08,5001,Costo de Venta #566,74.92,0.0
1288,2022-08-08,1005,Costo de Venta #566 - Ajuste de inventario,0.0,74.92
2420,2022-08-08,1005,Compra #346 - Producto #35,8585.26,0.0
2420,2022-08-08,1006,IVA por Compra #346,1635.29,0.0
2420,2022-08-08,2001,Compra #346 - Producto #35,0.0,10220.55
2421,2022-08-08,1005,Compra #405 - Producto #35,3718.64,0.0
2421,2022-08-08,1006,IVA por Compra #405,708.31,0.0
2421,2022-08-08,2001,Compra #405 - Producto #35,0.0,4426.95
3694,2022-08-08,1002,Cobro venta #231,5102.68,0.0
3694,2022-08-08,1004,Cobro venta #231,0.0,5102.68
3695,2022-08-08,2001,Pago compra #12,17812.83,0.0
3695,2022-08-08,1002,Pago compra #12,0.0,17812.83
3696,2022-08-08,1002,Cobro venta #284,26183.4,0.0
3696,2022-08-08,1004,Cobro venta #284,0.0,26183.4
1289,2022-08-09,1004,Venta #51 - Cliente #83,4455.41,0.0
1289,2022-08-09,4001,Venta #51 - Cliente #83 (incluye IVA),0.0,4455.41
1290,2022-08-09,5001,Costo de Venta #51,714.92,0.0
1290,2022-08-09,1005,Costo de Venta #51 - Ajuste de inventario,0.0,714.92
1291,2022-08-09,1004,Venta #303 - Cliente #36,18400.85,0.0
1291,2022-08-09,4001,Venta #303 - Cliente #36 (incluye IVA),0.0,18400.85
1292,2022-08-09,5001,Costo de Venta #303,2781.32,0.0
1292,2022-08-09,1005,Costo de Venta #303 - Ajuste de inventario,0.0,2781.32
1293,2022-08-09,1004,Venta #149 - Cliente #67,1640.97,0.0
1293,2022-08-09,4001,Venta #149 - Cliente #67 (incluye IVA),0.0,1640.97
1294,2022-08-09,5001,Costo de Venta #149,234.02,0.0
1294,2022-08-09,1005,Costo de Venta #149 - Ajuste de inventario,0.0,234.02
2422,2022-08-09,1005,Compra #282 - Producto #49,61945.63,0.0
2422,2022-08-09,1006,IVA por Compra #282,11799.17,0.0
2422,2022-08-09,2001,Compra #282 - Producto #49,0.0,73744.8
3697,2022-08-09,1002,Cobro venta #733,183.92,0.0
3697,2022-08-09,1004,Cobro venta #733,0.0,183.92
3698,2022-08-09,1002,Cobro venta #439,4546.16,0.0
3698,2022-08-09,1004,Cobro venta #439,0.0,4546.16
2423,2022-08-10,1005,Compra #48 - Producto #8,3288.54,0.0
2423,2022-08-10,1006,IVA por Compra #48,626.39,0.0
2423,2022-08-10,2001,Compra #48 - Producto #8,0.0,3914.93
3699,2022-08-10,1002,Préstamo recibido,16345.92,0.0
3699,2022-08-10,2101,Préstamo recibido,0.0,16345.92
3700,2022-08-10,1002,Cobro venta #303,18400.85,0.0
3700,2022-08-10,1004,Cobro venta #303,0.0,18400.85
3701,2022-08-10,1002,Cobro venta #988,1916.88,0.0
3701,2022-08-10,1004,Cobro venta #988,0.0,1916.88
3702,2022-08-12,1002,Cobro venta #56,22766.1,0.0
3702,2022-08-12,1004,Cobro venta #56,0.0,22766.1
1295,2022-08-13,1004,Venta #327 - Cliente #5,611.75,0.0
1295,2022-08-13,4001,Venta #327 - Cliente #5 (incluye IVA),0.0,611.75
1296,2022-08-13,5001,Costo de Venta #327,110.56,0.0
1296,2022-08-13,1005,Costo de Venta #327 - Ajuste de inventario,0.0,110.56
1297,2022-08-13,1004,Venta #391 - Cliente #87,13947.36,0.0
1297,2022-08-13,4001,Venta #391 - Cliente #87 (incluye IVA),0.0,13947.36
1298,2022-08-13,5001,Costo de Venta #391,2306.5,0.0
1298,2022-08-13,1005,Costo de Venta #391 - Ajuste de inventario,0.0,2306.5
1299,2022-08-13,1004,Venta #230 - Cliente #24,301.71,0.0
1299,2022-08-13,4001,Venta #230 - Cliente #24 (incluye IVA),0.0,301.71
1300,2022-08-13,5001,Costo de Venta #230,44.85,0.0
1300,2022-08-13,1005,Costo de Venta #230 - Ajuste de inventario,0.0,44.85
2424,2022-08-13,1005,Compra #344 - Producto #19,11023.03,0.0
2424,2022-08-13,1006,IVA por Compra #344,2099.62,0.0
2424,2022-08-13,2001,Compra #344 - Producto #19,0.0,13122.65
3703,2022-08-14,1002,Cobro venta #352,2415.75,0.0
3703,2022-08-14,1004,Cobro venta #352,0.0,2415.75
3704,2022-08-14,1002,Cobro venta #391,13947.36,0.0
3704,2022-08-14,1004,Cobro venta #391,0.0,13947.36
3705,2022-08-14,1002,Cobro venta #566,456.82,0.0
3705,2022-08-14,1004,Cobro venta #566,0.0,456.82
1301,2022-08-15,1004,Venta #900 - Cliente #97,356.25,0.0
1301,2022-08-15,4001,Venta #900 - Cliente #97 (incluye IVA),0.0,356.25
1302,2022-08-15,5001,Costo de Venta #900,66.41,0.0
1302,2022-08-15,1005,Costo de Venta #900 - Ajuste de inventario,0.0,66.41
1303,2022-08-15,1004,Venta #31 - Cliente #82,106085.28,0.0
1303,2022-08-15,4001,Venta #31 - Cliente #82 (incluye IVA),0.0,106085.28
1304,2022-08-15,5001,Costo de Venta #31,16789.29,0.0
1304,2022-08-15,1005,Costo de Venta #31 - Ajuste de inventario,0.0,16789.29
3706,2022-08-15,1002,Cobro venta #327,611.75,0.0
3706,2022-08-15,1004,Cobro venta #327,0.0,611.75
1305,2022-08-16,1004,Venta #590 - Cliente #29,2551.34,0.0
1305,2022-08-16,4001,Venta #590 - Cliente #29 (incluye IVA),0.0,2551.34
1306,2022-08-16,5001,Costo de Venta #590,434.08,0.0
1306,2022-08-16,1005,Costo de Venta #590 - Ajuste de inventario,0.0,434.08
1307,2022-08-16,1004,Venta #302 - Cliente #56,434460.39,0.0
1307,2022-08-16,4001,Venta #302 - Cliente #56 (incluye IVA),0.0,434460.39
1308,2022-08-16,5001,Costo de Venta #302,67559.31,0.0
1308,2022-08-16,1005,Costo de Venta #302 - Ajuste de inventario,0.0,67559.31
3707,2022-08-16,2001,Pago compra #405,4426.95,0.0
3707,2022-08-16,1002,Pago compra #405,0.0,4426.95
2425,2022-08-17,1005,Compra #89 - Producto #28,12064.0,0.0
2425,2022-08-17,1006,IVA por Compra #89,2297.9,0.0
2425,2022-08-17,2001,Compra #89 - Producto #28,0.0,14361.9
3708,2022-08-17,1002,Cobro venta #51,4455.41,0.0
3708,2022-08-17,1004,Cobro venta #51,0.0,4455.41
1309,2022-08-18,1004,Venta #761 - Cliente #1,12140.92,0.0
1309,2022-08-18,4001,Venta #761 - Cliente #1 (incluye IVA),0.0,12140.92
1310,2022-08-18,5001,Costo de Venta #761,1716.66,0.0
1310,2022-08-18,1005,Costo de Venta #761 - Ajuste de inventario,0.0,1716.66
3709,2022-08-18,2001,Pago compra #282,73744.8,0.0
3709,2022-08-18,1002,Pago compra #282,0.0,73744.8
3710,2022-08-18,2001,Pago compra #89,14361.9,0.0
3710,2022-08-18,1002,Pago compra #89,0.0,14361.9
3711,2022-08-18,1002,Cobro venta #302,434460.39,0.0
3711,2022-08-18,1004,Cobro venta #302,0.0,434460.39
3712,2022-08-18,1002,Cobro venta #230,301.71,0.0
3712,2022-08-18,1004,Cobro venta #230,0.0,301.71
2426,2022-08-19,1005,Compra #115 - Producto #8,3423.33,0.0
2426,2022-08-19,1006,IVA por Compra #115,652.06,0.0
2426,2022-08-19,2001,Compra #115 - Producto #8,0.0,4075.39
3713,2022-08-19,1002,Cobro venta #761,12140.92,0.0
3713,2022-08-19,1004,Cobro venta #761,0.0,12140.92
1311,2022-08-20,1004,Venta #801 - Cliente #90,830.12,0.0
1311,2022-08-20,4001,Venta #801 - Cliente #90 (incluye IVA),0.0,830.12
1312,2022-08-20,5001,Costo de Venta #801,116.09,0.0
1312,2022-08-20,1005,Costo de Venta #801 - Ajuste de inventario,0.0,116.09
1313,2022-08-20,1004,Venta #876 - Cliente #47,4246.35,0.0
1313,2022-08-20,4001,Venta #876 - Cliente #47 (incluye IVA),0.0,4246.35
1314,2022-08-20,5001,Costo de Venta #876,641.84,0.0
1314,2022-08-20,1005,Costo de Venta #876 - Ajuste de inventario,0.0,641.84
3714,2022-08-20,2001,Pago compra #48,3914.93,0.0
3714,2022-08-20,1002,Pago compra #48,0.0,3914.93
1315,2022-08-21,1004,Venta #360 - Cliente #25,830.12,0.0
1315,2022-08-21,4001,Venta #360 - Cliente #25 (incluye IVA),0.0,830.12
1316,2022-08-21,5001,Costo de Venta #360,116.09,0.0
1316,2022-08-21,1005,Costo de Venta #360 - Ajuste de inventario,0.0,116.09
3715,2022-08-21,1002,Cobro venta #590,2551.34,0.0
3715,2022-08-21,1004,Cobro venta #590,0.0,2551.34
3716,2022-08-21,1002,Cobro venta #149,1640.97,0.0
3716,2022-08-21,1004,Cobro venta #149,0.0,1640.97
3717,2022-08-22,1002,Cobro venta #31,106085.28,0.0
3717,2022-08-22,1004,Cobro venta #31,0.0,106085.28
1317,2022-08-23,1004,Venta #482 - Cliente #70,152646.0,0.0
1317,2022-08-23,4001,Venta #482 - Cliente #70 (incluye IVA),0.0,152646.0
1318,2022-08-23,5001,Costo de Venta #482,26607.6,0.0
1318,2022-08-23,1005,Costo de Venta #482 - Ajuste de inventario,0.0,26607.6
3718,2022-08-23,1002,Cobro venta #801,830.12,0.0
3718,2022-08-23,1004,Cobro venta #801,0.0,830.12
3719,2022-08-24,1002,Cobro venta #876,4246.35,0.0
3719,2022-08-24,1004,Cobro venta #876,0.0,4246.35
1319,2022-08-28,1004,Venta #219 - Cliente #82,117920.0,0.0
1319,2022-08-28,4001,Venta #219 - Cliente #82 (incluye IVA),0.0,117920.0
1320,2022-08-28,5001,Costo de Venta #219,18634.88,0.0
1320,2022-08-28,1005,Costo de Venta #219 - Ajuste de inventario,0.0,18634.88
3720,2022-08-28,2001,Pago compra #115,4075.39,0.0
3720,2022-08-28,1002,Pago compra #115,0.0,4075.39
1321,2022-08-29,1004,Venta #247 - Cliente #1,12739.05,0.0
1321,2022-08-29,4001,Venta #247 - Cliente #1 (incluye IVA),0.0,12739.05
1322,2022-08-29,5001,Costo de Venta #247,1925.53,0.0
1322,2022-08-29,1005,Costo de Venta #247 - Ajuste de inventario,0.0,1925.53
3721,2022-08-29,1002,Cobro venta #900,356.25,0.0
3721,2022-08-29,1004,Cobro venta #900,0.0,356.25
1323,2022-08-30,1004,Venta #155 - Cliente #81,14783.79,0.0
1323,2022-08-30,4001,Venta #155 - Cliente #81 (incluye IVA),0.0,14783.79
1324,2022-08-30,5001,Costo de Venta #155,2197.53,0.0
1324,2022-08-30,1005,Costo de Venta #155 - Ajuste de inventario,0.0,2197.53
1325,2022-08-30,1004,Venta #456 - Cliente #94,6819.24,0.0
1325,2022-08-30,4001,Venta #456 - Cliente #94 (incluye IVA),0.0,6819.24
1326,2022-08-30,5001,Costo de Venta #456,1150.6,0.0
1326,2022-08-30,1005,Costo de Venta #456 - Ajuste de inventario,0.0,1150.6
2427,2022-08-30,1005,Compra #351 - Producto #7,26787.57,0.0
2427,2022-08-30,1006,IVA por Compra #351,5102.39,0.0
2427,2022-08-30,2001,Compra #351 - Producto #7,0.0,31889.96
3722,2022-08-30,2001,Pago compra #351,31889.96,0.0
3722,2022-08-30,1002,Pago compra #351,0.0,31889.96
1327,2022-08-31,1004,Venta #895 - Cliente #10,223185.15,0.0
1327,2022-08-31,4001,Venta #895 - Cliente #10 (incluye IVA),0.0,223185.15
1328,2022-08-31,5001,Costo de Venta #895,35942.96,0.0
1328,2022-08-31,1005,Costo de Venta #895 - Ajuste de inventario,0.0,35942.96
3723,2022-08-31,1002,Cobro venta #360,830.12,0.0
3723,2022-08-31,1004,Cobro venta #360,0.0,830.12
3724,2022-08-31,1002,Cobro venta #456,6819.24,0.0
3724,2022-08-31,1004,Cobro venta #456,0.0,6819.24
1329,2022-09-01,1004,Venta #288 - Cliente #44,4983.04,0.0
1329,2022-09-01,4001,Venta #288 - Cliente #44 (incluye IVA),0.0,4983.04
1330,2022-09-01,5001,Costo de Venta #288,866.72,0.0
1330,2022-09-01,1005,Costo de Venta #288 - Ajuste de inventario,0.0,866.72
1331,2022-09-01,1004,Venta #945 - Cliente #79,15936.27,0.0
1331,2022-09-01,4001,Venta #945 - Cliente #79 (incluye IVA),0.0,15936.27
1332,2022-09-01,5001,Costo de Venta #945,2310.61,0.0
1332,2022-09-01,1005,Costo de Venta #945 - Ajuste de inventario,0.0,2310.61
2065,2022-09-01,5005,Gastos administrativos del mes,29264.04,0.0
2065,2022-09-01,1002,Pago de gastos administrativos del mes,0.0,29264.04
2066,2022-09-01,5006,Gastos de venta del mes,43896.06,0.0
2066,2022-09-01,1002,Pago de gastos de venta del mes,0.0,43896.06
3725,2022-09-01,2001,Pago compra #346,10220.55,0.0
3725,2022-09-01,1002,Pago compra #346,0.0,10220.55
3726,2022-09-01,1002,Cobro venta #219,117920.0,0.0
3726,2022-09-01,1004,Cobro venta #219,0.0,117920.0
1333,2022-09-02,1004,Venta #987 - Cliente #45,39677.36,0.0
1333,2022-09-02,4001,Venta #987 - Cliente #45 (incluye IVA),0.0,39677.36
1334,2022-09-02,5001,Costo de Venta #987,6389.86,0.0
1334,2022-09-02,1005,Costo de Venta #987 - Ajuste de inventario,0.0,6389.86
3727,2022-09-02,1002,Cobro venta #288,4983.04,0.0
3727,2022-09-02,1004,Cobro venta #288,0.0,4983.04
3728,2022-09-03,1002,Préstamo recibido,22650.6,0.0
3728,2022-09-03,2101,Préstamo recibido,0.0,22650.6
2428,2022-09-04,1005,Compra #140 - Producto #11,2298.22,0.0
2428,2022-09-04,1006,IVA por Compra #140,437.76,0.0
2428,2022-09-04,2001,Compra #140 - Producto #11,0.0,2735.98
2429,2022-09-05,1005,Compra #126 - Producto #5,13579.78,0.0
2429,2022-09-05,1006,IVA por Compra #126,2586.63,0.0
2429,2022-09-05,2001,Compra #126 - Producto #5,0.0,16166.41
3729,2022-09-05,1002,Cobro venta #482,152646.0,0.0
3729,2022-09-05,1004,Cobro venta #482,0.0,152646.0
1335,2022-09-06,1004,Venta #757 - Cliente #20,332.1,0.0
1335,2022-09-06,4001,Venta #757 - Cliente #20 (incluye IVA),0.0,332.1
1336,2022-09-06,5001,Costo de Venta #757,57.68,0.0
1336,2022-09-06,1005,Costo de Venta #757 - Ajuste de inventario,0.0,57.68
3730,2022-09-06,5005,Alquiler,746.46,0.0
3730,2022-09-06,1002,Alquiler,0.0,746.46
1337,2022-09-07,1004,Venta #112 - Cliente #86,6779.75,0.0
1337,2022-09-07,4001,Venta #112 - Cliente #86 (incluye IVA),0.0,6779.75
1338,2022-09-07,5001,Costo de Venta #112,1083.66,0.0
1338,2022-09-07,1005,Costo de Venta #112 - Ajuste de inventario,0.0,1083.66
2430,2022-09-07,1005,Compra #15 - Producto #18,43987.75,0.0
2430,2022-09-07,1006,IVA por Compra #15,8378.62,0.0
2430,2022-09-07,2001,Compra #15 - Producto #18,0.0,52366.37
3731,2022-09-07,1002,Cobro venta #987,39677.36,0.0
3731,2022-09-07,1004,Cobro venta #987,0.0,39677.36
3732,2022-09-07,1002,Inversión,33125.84,0.0
3732,2022-09-07,4005,Inversión,0.0,33125.84
2431,2022-09-08,1005,Compra #101 - Producto #49,60403.65,0.0
2431,2022-09-08,1006,IVA por Compra #101,11505.46,0.0
2431,2022-09-08,2001,Compra #101 - Producto #49,0.0,71909.11
3733,2022-09-08,1002,Cobro venta #247,12739.05,0.0
3733,2022-09-08,1004,Cobro venta #247,0.0,12739.05
1339,2022-09-09,1004,Venta #366 - Cliente #83,1449.45,0.0
1339,2022-09-09,4001,Venta #366 - Cliente #83 (incluye IVA),0.0,1449.45
1340,2022-09-09,5001,Costo de Venta #366,229.71,0.0
1340,2022-09-09,1005,Costo de Venta #366 - Ajuste de inventario,0.0,229.71
1341,2022-09-10,1004,Venta #477 - Cliente #49,356.25,0.0
1341,2022-09-10,4001,Venta #477 - Cliente #49 (incluye IVA),0.0,356.25
1342,2022-09-10,5001,Costo de Venta #477,66.41,0.0
1342,2022-09-10,1005,Costo de Venta #477 - Ajuste de inventario,0.0,66.41
1343,2022-09-10,1004,Venta #152 - Cliente #79,5557.04,0.0
